Soilcolor,Ph,K,P,N,Zn,S,Humidity_Winter,Humidity_Spring,Humidity_Summer,Humidity_Autumn,TempMax_Winter,TempMax_Spring,TempMax_Summer,TempMax_Autumn,TempMin_Winter,TempMin_Spring,TempMin_Summer,TempMin_Autumn,Rainfall_Winter,Rainfall_Spring,Rainfall_Summer,Rainfall_Autumn,WindDir_10m,SoilMoisture_Top,CloudCover,WindSpeed_2m,SurfacePressure,Crop_Label,Seasonal Average (TempMax),Seasonal Average (TempMin),Unnamed: 31,Soil_Fertility_Index,Macro_to_Micro,Humidity_Avg,Rainfall_Avg,TempRange_Winter,TempRange_Spring,TempRange_Summer,TempRange_Autumn,TempMax_Avg,TempMin_Avg,Rainfall_Temp_Ratio
0.568,0.286,0.140,0.017,0.229,0.033,0.050,0.457,0.534,0.700,0.633,0.875,0.681,0.477,0.646,0.715,0.685,0.722,0.696,0.313,0.556,0.678,0.418,0.010,0.643,0.821,0.030,0.567,10.000,0.756,0.717,,0.105,0.193,0.602,0.522,0.854,0.540,0.149,0.241,0.722,0.713,0.487
0.614,0.310,0.053,0.006,0.157,0.026,0.050,0.457,0.534,0.700,0.633,0.875,0.681,0.477,0.646,0.715,0.685,0.722,0.696,0.313,0.556,0.678,0.418,0.010,0.643,0.821,0.030,0.567,10.000,0.756,0.717,,0.038,0.085,0.602,0.522,0.854,0.540,0.149,0.241,0.722,0.713,0.487
0.614,0.238,0.118,0.003,0.229,0.024,0.084,0.457,0.534,0.700,0.633,0.875,0.681,0.477,0.646,0.715,0.685,0.722,0.696,0.313,0.556,0.678,0.418,0.010,0.643,0.821,0.030,0.567,10.000,0.756,0.717,,0.085,0.109,0.602,0.522,0.854,0.540,0.149,0.241,0.722,0.713,0.487
0.568,0.310,0.141,0.003,0.157,0.024,0.059,0.457,0.534,0.700,0.633,0.875,0.681,0.477,0.646,0.715,0.685,0.722,0.696,0.313,0.556,0.678,0.418,0.010,0.643,0.821,0.030,0.567,10.000,0.756,0.717,,0.102,0.175,0.602,0.522,0.854,0.540,0.149,0.241,0.722,0.713,0.487
0.614,0.357,0.306,0.009,0.257,0.068,0.101,0.457,0.534,0.700,0.633,0.875,0.681,0.477,0.646,0.715,0.685,0.722,0.696,0.313,0.556,0.678,0.418,0.010,0.643,0.821,0.030,0.567,10.000,0.756,0.717,,0.225,0.204,0.602,0.522,0.854,0.540,0.149,0.241,0.722,0.713,0.487
0.614,0.381,0.182,0.010,0.171,0.040,0.093,0.457,0.534,0.700,0.633,0.875,0.681,0.477,0.646,0.715,0.685,0.722,0.696,0.313,0.556,0.678,0.418,0.010,0.643,0.821,0.030,0.567,10.000,0.756,0.717,,0.134,0.146,0.602,0.522,0.854,0.540,0.149,0.241,0.722,0.713,0.487
0.864,0.238,0.178,0.004,0.200,0.035,0.109,0.457,0.534,0.700,0.633,0.875,0.681,0.477,0.646,0.715,0.685,0.722,0.696,0.313,0.556,0.678,0.418,0.010,0.643,0.821,0.030,0.567,10.000,0.756,0.717,,0.129,0.123,0.602,0.522,0.854,0.540,0.149,0.241,0.722,0.713,0.487
0.864,0.476,0.037,0.058,0.086,0.015,0.025,0.457,0.534,0.700,0.633,0.875,0.681,0.477,0.646,0.715,0.685,0.722,0.696,0.313,0.556,0.678,0.418,0.010,0.643,0.821,0.030,0.567,10.000,0.756,0.717,,0.040,0.161,0.602,0.522,0.854,0.540,0.149,0.241,0.722,0.713,0.487
0.568,0.524,0.136,0.001,0.129,0.015,0.033,0.457,0.534,0.700,0.633,0.875,0.681,0.477,0.646,0.715,0.685,0.722,0.696,0.313,0.556,0.678,0.418,0.010,0.643,0.821,0.030,0.567,10.000,0.756,0.717,,0.098,0.275,0.602,0.522,0.854,0.540,0.149,0.241,0.722,0.713,0.487
0.864,0.310,0.069,0.004,0.157,0.022,0.169,0.457,0.534,0.700,0.633,0.875,0.681,0.477,0.646,0.715,0.685,0.722,0.696,0.313,0.556,0.678,0.418,0.010,0.643,0.821,0.030,0.567,10.000,0.756,0.717,,0.049,0.031,0.602,0.522,0.854,0.540,0.149,0.241,0.722,0.713,0.487
0.614,0.381,0.232,0.014,0.214,0.064,0.050,0.457,0.534,0.700,0.633,0.875,0.681,0.477,0.646,0.715,0.685,0.722,0.696,0.313,0.556,0.678,0.418,0.010,0.643,0.821,0.030,0.567,10.000,0.756,0.717,,0.173,0.262,0.602,0.522,0.854,0.540,0.149,0.241,0.722,0.713,0.487
0.614,0.357,0.122,0.005,0.129,0.031,0.050,0.457,0.534,0.700,0.633,0.875,0.681,0.477,0.646,0.715,0.685,0.722,0.696,0.313,0.556,0.678,0.418,0.010,0.643,0.821,0.030,0.567,10.000,0.756,0.717,,0.088,0.168,0.602,0.522,0.854,0.540,0.149,0.241,0.722,0.713,0.487
0.614,0.333,0.117,0.001,0.143,0.026,0.042,0.457,0.534,0.700,0.633,0.875,0.681,0.477,0.646,0.715,0.685,0.722,0.696,0.313,0.556,0.678,0.418,0.010,0.643,0.821,0.030,0.567,10.000,0.756,0.717,,0.084,0.188,0.602,0.522,0.854,0.540,0.149,0.241,0.722,0.713,0.487
0.614,0.524,0.072,0.004,0.143,0.015,0.042,0.457,0.534,0.700,0.633,0.875,0.681,0.477,0.646,0.715,0.685,0.722,0.696,0.313,0.556,0.678,0.418,0.010,0.643,0.821,0.030,0.567,10.000,0.756,0.717,,0.051,0.134,0.602,0.522,0.854,0.540,0.149,0.241,0.722,0.713,0.487
0.864,0.238,0.158,0.003,0.286,0.026,0.109,0.457,0.534,0.700,0.633,0.875,0.681,0.477,0.646,0.715,0.685,0.722,0.696,0.313,0.556,0.678,0.418,0.010,0.643,0.821,0.030,0.567,10.000,0.756,0.717,,0.115,0.112,0.602,0.522,0.854,0.540,0.149,0.241,0.722,0.713,0.487
0.568,0.571,0.109,0.003,0.071,0.026,0.033,0.457,0.534,0.700,0.633,0.875,0.681,0.477,0.646,0.715,0.685,0.722,0.696,0.313,0.556,0.678,0.418,0.010,0.643,0.821,0.030,0.567,10.000,0.756,0.717,,0.078,0.207,0.602,0.522,0.854,0.540,0.149,0.241,0.722,0.713,0.487
0.614,0.310,0.039,0.003,0.314,0.029,0.101,0.472,0.620,0.893,0.957,0.924,0.901,0.625,0.768,0.694,0.771,0.730,0.762,0.147,0.664,0.781,0.622,0.000,0.643,0.821,0.033,0.752,10.000,0.889,0.750,,0.027,0.032,0.775,0.642,0.932,0.786,0.256,0.255,0.863,0.752,0.552
0.614,0.595,0.140,0.020,0.071,0.022,0.067,0.457,0.534,0.700,0.633,0.875,0.681,0.477,0.646,0.715,0.685,0.722,0.696,0.313,0.556,0.678,0.418,0.010,0.643,0.821,0.030,0.567,10.000,0.756,0.717,,0.106,0.165,0.602,0.522,0.854,0.540,0.149,0.241,0.722,0.713,0.487
0.614,0.476,0.120,0.004,0.129,0.024,0.050,0.457,0.534,0.700,0.633,0.875,0.681,0.477,0.646,0.715,0.685,0.722,0.696,0.313,0.556,0.678,0.418,0.010,0.643,0.821,0.030,0.567,10.000,0.756,0.717,,0.087,0.172,0.602,0.522,0.854,0.540,0.149,0.241,0.722,0.713,0.487
0.614,0.429,0.178,0.066,0.171,0.037,0.050,0.457,0.534,0.700,0.633,0.875,0.681,0.477,0.646,0.715,0.685,0.722,0.696,0.313,0.556,0.678,0.418,0.010,0.643,0.821,0.030,0.567,10.000,0.756,0.717,,0.147,0.257,0.602,0.522,0.854,0.540,0.149,0.241,0.722,0.713,0.487
0.614,0.190,0.069,0.005,0.271,0.011,0.152,0.472,0.620,0.893,0.957,0.924,0.901,0.625,0.768,0.694,0.771,0.730,0.762,0.147,0.664,0.781,0.622,0.000,0.643,0.821,0.033,0.752,10.000,0.889,0.750,,0.049,0.037,0.775,0.642,0.932,0.786,0.256,0.255,0.863,0.752,0.552
0.818,0.190,0.017,0.003,0.300,0.011,0.160,0.472,0.620,0.893,0.957,0.924,0.901,0.625,0.768,0.694,0.771,0.730,0.762,0.147,0.664,0.781,0.622,0.000,0.643,0.821,0.033,0.752,10.000,0.889,0.750,,0.010,0.007,0.775,0.642,0.932,0.786,0.256,0.255,0.863,0.752,0.552
0.614,0.214,0.172,0.003,0.200,0.029,0.109,0.457,0.534,0.700,0.633,0.875,0.681,0.477,0.646,0.715,0.685,0.722,0.696,0.313,0.556,0.678,0.418,0.010,0.643,0.821,0.030,0.567,10.000,0.756,0.717,,0.125,0.121,0.602,0.522,0.854,0.540,0.149,0.241,0.722,0.713,0.487
0.864,0.238,0.060,0.003,0.214,0.015,0.143,0.472,0.620,0.893,0.957,0.924,0.901,0.625,0.768,0.694,0.771,0.730,0.762,0.147,0.664,0.781,0.622,0.000,0.643,0.821,0.033,0.752,10.000,0.889,0.750,,0.042,0.033,0.775,0.642,0.932,0.786,0.256,0.255,0.863,0.752,0.552
0.568,0.405,0.190,0.004,0.157,0.031,0.050,0.457,0.534,0.700,0.633,0.875,0.681,0.477,0.646,0.715,0.685,0.722,0.696,0.313,0.556,0.678,0.418,0.010,0.643,0.821,0.030,0.567,10.000,0.756,0.717,,0.138,0.253,0.602,0.522,0.854,0.540,0.149,0.241,0.722,0.713,0.487
0.568,0.286,0.150,0.001,0.129,0.033,0.059,0.457,0.534,0.700,0.633,0.875,0.681,0.477,0.646,0.715,0.685,0.722,0.696,0.313,0.556,0.678,0.418,0.010,0.643,0.821,0.030,0.567,10.000,0.756,0.717,,0.108,0.176,0.602,0.522,0.854,0.540,0.149,0.241,0.722,0.713,0.487
0.864,0.286,0.196,0.004,0.214,0.044,0.067,0.457,0.534,0.700,0.633,0.875,0.681,0.477,0.646,0.715,0.685,0.722,0.696,0.313,0.556,0.678,0.418,0.010,0.643,0.821,0.030,0.567,10.000,0.756,0.717,,0.143,0.197,0.602,0.522,0.854,0.540,0.149,0.241,0.722,0.713,0.487
0.614,0.500,0.187,0.023,0.114,0.029,0.042,0.457,0.534,0.700,0.633,0.875,0.681,0.477,0.646,0.715,0.685,0.722,0.696,0.313,0.556,0.678,0.418,0.010,0.643,0.821,0.030,0.567,10.000,0.756,0.717,,0.141,0.298,0.602,0.522,0.854,0.540,0.149,0.241,0.722,0.713,0.487
0.568,0.452,0.119,0.003,0.114,0.024,0.033,0.457,0.534,0.700,0.633,0.875,0.681,0.477,0.646,0.715,0.685,0.722,0.696,0.313,0.556,0.678,0.418,0.010,0.643,0.821,0.030,0.567,10.000,0.756,0.717,,0.086,0.229,0.602,0.522,0.854,0.540,0.149,0.241,0.722,0.713,0.487
0.864,0.333,0.095,0.009,0.200,0.035,0.076,0.457,0.534,0.700,0.633,0.875,0.681,0.477,0.646,0.715,0.685,0.722,0.696,0.313,0.556,0.678,0.418,0.010,0.643,0.821,0.030,0.567,10.000,0.756,0.717,,0.070,0.096,0.602,0.522,0.854,0.540,0.149,0.241,0.722,0.713,0.487
0.614,0.524,0.134,0.006,0.100,0.020,0.076,0.457,0.534,0.700,0.633,0.875,0.681,0.477,0.646,0.715,0.685,0.722,0.696,0.313,0.556,0.678,0.418,0.010,0.643,0.821,0.030,0.567,10.000,0.756,0.717,,0.098,0.139,0.602,0.522,0.854,0.540,0.149,0.241,0.722,0.713,0.487
0.568,0.476,0.120,0.003,0.157,0.020,0.042,0.457,0.534,0.700,0.633,0.875,0.681,0.477,0.646,0.715,0.685,0.722,0.696,0.313,0.556,0.678,0.418,0.010,0.643,0.821,0.030,0.567,10.000,0.756,0.717,,0.086,0.203,0.602,0.522,0.854,0.540,0.149,0.241,0.722,0.713,0.487
0.614,0.405,0.119,0.005,0.157,0.013,0.067,0.457,0.534,0.700,0.633,0.875,0.681,0.477,0.646,0.715,0.685,0.722,0.696,0.313,0.556,0.678,0.418,0.010,0.643,0.821,0.030,0.567,10.000,0.756,0.717,,0.086,0.143,0.602,0.522,0.854,0.540,0.149,0.241,0.722,0.713,0.487
0.568,0.333,0.156,0.003,0.186,0.026,0.050,0.457,0.534,0.700,0.633,0.875,0.681,0.477,0.646,0.715,0.685,0.722,0.696,0.313,0.556,0.678,0.418,0.010,0.643,0.821,0.030,0.567,10.000,0.756,0.717,,0.113,0.215,0.602,0.522,0.854,0.540,0.149,0.241,0.722,0.713,0.487
0.614,0.405,0.129,0.003,0.214,0.033,0.076,0.457,0.534,0.700,0.633,0.875,0.681,0.477,0.646,0.715,0.685,0.722,0.696,0.313,0.556,0.678,0.418,0.010,0.643,0.821,0.030,0.567,10.000,0.756,0.717,,0.093,0.126,0.602,0.522,0.854,0.540,0.149,0.241,0.722,0.713,0.487
0.568,0.667,0.119,0.001,0.157,0.022,0.033,0.457,0.534,0.700,0.633,0.875,0.681,0.477,0.646,0.715,0.685,0.722,0.696,0.313,0.556,0.678,0.418,0.010,0.643,0.821,0.030,0.567,10.000,0.756,0.717,,0.085,0.231,0.602,0.522,0.854,0.540,0.149,0.241,0.722,0.713,0.487
0.568,0.452,0.305,0.013,0.343,0.040,0.093,0.457,0.534,0.700,0.633,0.875,0.681,0.477,0.646,0.715,0.685,0.722,0.696,0.313,0.556,0.678,0.418,0.010,0.643,0.821,0.030,0.567,10.000,0.756,0.717,,0.226,0.241,0.602,0.522,0.854,0.540,0.149,0.241,0.722,0.713,0.487
0.568,0.429,0.194,0.004,0.271,0.024,0.076,0.457,0.534,0.700,0.633,0.875,0.681,0.477,0.646,0.715,0.685,0.722,0.696,0.313,0.556,0.678,0.418,0.010,0.643,0.821,0.030,0.567,10.000,0.756,0.717,,0.142,0.193,0.602,0.522,0.854,0.540,0.149,0.241,0.722,0.713,0.487
0.614,0.286,0.029,0.001,0.257,0.011,0.109,0.472,0.620,0.893,0.957,0.924,0.901,0.625,0.768,0.694,0.771,0.730,0.762,0.147,0.664,0.781,0.622,0.000,0.643,0.821,0.033,0.752,10.000,0.889,0.750,,0.019,0.024,0.775,0.642,0.932,0.786,0.256,0.255,0.863,0.752,0.552
0.568,0.381,0.207,0.005,0.229,0.026,0.059,0.457,0.534,0.700,0.633,0.875,0.681,0.477,0.646,0.715,0.685,0.722,0.696,0.313,0.556,0.678,0.418,0.010,0.643,0.821,0.030,0.567,10.000,0.756,0.717,,0.151,0.250,0.602,0.522,0.854,0.540,0.149,0.241,0.722,0.713,0.487
0.568,0.381,0.132,0.003,0.186,0.022,0.042,0.457,0.534,0.700,0.633,0.875,0.681,0.477,0.646,0.715,0.685,0.722,0.696,0.313,0.556,0.678,0.418,0.010,0.643,0.821,0.030,0.567,10.000,0.756,0.717,,0.095,0.218,0.602,0.522,0.854,0.540,0.149,0.241,0.722,0.713,0.487
0.864,0.295,0.158,0.003,0.286,0.037,0.093,0.457,0.534,0.700,0.633,0.875,0.681,0.477,0.646,0.715,0.685,0.722,0.696,0.313,0.556,0.678,0.418,0.010,0.643,0.821,0.030,0.567,10.000,0.756,0.717,,0.115,0.126,0.602,0.522,0.854,0.540,0.149,0.241,0.722,0.713,0.487
0.568,0.524,0.090,0.003,0.200,0.018,0.050,0.457,0.534,0.700,0.633,0.875,0.681,0.477,0.646,0.715,0.685,0.722,0.696,0.313,0.556,0.678,0.418,0.010,0.643,0.821,0.030,0.567,10.000,0.756,0.717,,0.064,0.137,0.602,0.522,0.854,0.540,0.149,0.241,0.722,0.713,0.487
0.864,0.190,0.140,0.004,0.329,0.040,0.126,0.472,0.620,0.893,0.957,0.924,0.901,0.625,0.768,0.694,0.771,0.730,0.762,0.147,0.664,0.781,0.622,0.000,0.643,0.821,0.033,0.752,10.000,0.889,0.750,,0.101,0.083,0.775,0.642,0.932,0.786,0.256,0.255,0.863,0.752,0.552
0.818,0.333,0.098,0.013,0.186,0.018,0.050,0.457,0.534,0.700,0.633,0.875,0.681,0.477,0.646,0.715,0.685,0.722,0.696,0.313,0.556,0.678,0.418,0.010,0.643,0.821,0.030,0.567,10.000,0.756,0.717,,0.073,0.153,0.602,0.522,0.854,0.540,0.149,0.241,0.722,0.713,0.487
0.864,0.262,0.124,0.003,0.271,0.013,0.101,0.457,0.534,0.700,0.633,0.875,0.681,0.477,0.646,0.715,0.685,0.722,0.696,0.313,0.556,0.678,0.418,0.010,0.643,0.821,0.030,0.567,10.000,0.756,0.717,,0.089,0.100,0.602,0.522,0.854,0.540,0.149,0.241,0.722,0.713,0.487
0.864,0.333,0.223,0.004,0.271,0.018,0.109,0.457,0.534,0.700,0.633,0.875,0.681,0.477,0.646,0.715,0.685,0.722,0.696,0.313,0.556,0.678,0.418,0.010,0.643,0.821,0.030,0.567,10.000,0.756,0.717,,0.163,0.163,0.602,0.522,0.854,0.540,0.149,0.241,0.722,0.713,0.487
0.614,0.357,0.120,0.001,0.229,0.018,0.059,0.457,0.534,0.700,0.633,0.875,0.681,0.477,0.646,0.715,0.685,0.722,0.696,0.313,0.556,0.678,0.418,0.010,0.643,0.821,0.030,0.567,10.000,0.756,0.717,,0.086,0.156,0.602,0.522,0.854,0.540,0.149,0.241,0.722,0.713,0.487
0.864,0.190,0.222,0.010,0.329,0.079,0.059,0.457,0.534,0.700,0.633,0.875,0.681,0.477,0.646,0.715,0.685,0.722,0.696,0.313,0.556,0.678,0.418,0.010,0.643,0.821,0.030,0.567,10.000,0.756,0.717,,0.164,0.212,0.602,0.522,0.854,0.540,0.149,0.241,0.722,0.713,0.487
0.614,0.381,0.186,0.004,0.271,0.035,0.033,0.457,0.534,0.700,0.633,0.875,0.681,0.477,0.646,0.715,0.685,0.722,0.696,0.313,0.556,0.678,0.418,0.010,0.643,0.821,0.030,0.567,10.000,0.756,0.717,,0.136,0.318,0.602,0.522,0.854,0.540,0.149,0.241,0.722,0.713,0.487
0.864,0.262,0.173,0.009,0.286,0.040,0.093,0.457,0.534,0.700,0.633,0.875,0.681,0.477,0.646,0.715,0.685,0.722,0.696,0.313,0.556,0.678,0.418,0.010,0.643,0.821,0.030,0.567,10.000,0.756,0.717,,0.127,0.138,0.602,0.522,0.854,0.540,0.149,0.241,0.722,0.713,0.487
0.614,0.190,0.087,0.001,0.329,0.024,0.042,0.457,0.534,0.700,0.633,0.875,0.681,0.477,0.646,0.715,0.685,0.722,0.696,0.313,0.556,0.678,0.418,0.010,0.643,0.821,0.030,0.567,10.000,0.756,0.717,,0.062,0.147,0.602,0.522,0.854,0.540,0.149,0.241,0.722,0.713,0.487
0.864,0.190,0.127,0.004,0.329,0.040,0.093,0.472,0.620,0.893,0.957,0.924,0.901,0.625,0.768,0.694,0.771,0.730,0.762,0.147,0.664,0.781,0.622,0.000,0.643,0.821,0.033,0.752,10.000,0.889,0.750,,0.092,0.101,0.775,0.642,0.932,0.786,0.256,0.255,0.863,0.752,0.552
0.864,0.190,0.144,0.004,0.329,0.037,0.067,0.457,0.534,0.700,0.633,0.875,0.681,0.477,0.646,0.715,0.685,0.722,0.696,0.313,0.556,0.678,0.418,0.010,0.643,0.821,0.030,0.567,10.000,0.756,0.717,,0.104,0.151,0.602,0.522,0.854,0.540,0.149,0.241,0.722,0.713,0.487
0.614,0.333,0.187,0.004,0.243,0.024,0.076,0.457,0.534,0.700,0.633,0.875,0.681,0.477,0.646,0.715,0.685,0.722,0.696,0.313,0.556,0.678,0.418,0.010,0.643,0.821,0.030,0.567,10.000,0.756,0.717,,0.136,0.186,0.602,0.522,0.854,0.540,0.149,0.241,0.722,0.713,0.487
0.864,0.190,0.063,0.001,0.329,0.024,0.008,0.457,0.534,0.700,0.633,0.875,0.681,0.477,0.646,0.715,0.685,0.722,0.696,0.313,0.556,0.678,0.418,0.010,0.643,0.821,0.030,0.567,10.000,0.756,0.717,,0.043,0.264,0.602,0.522,0.854,0.540,0.149,0.241,0.722,0.713,0.487
0.864,0.381,0.066,0.004,0.371,0.018,0.059,0.457,0.534,0.700,0.633,0.875,0.681,0.477,0.646,0.715,0.685,0.722,0.696,0.313,0.556,0.678,0.418,0.010,0.643,0.821,0.030,0.567,10.000,0.756,0.717,,0.047,0.093,0.602,0.522,0.854,0.540,0.149,0.241,0.722,0.713,0.487
0.568,0.452,0.140,0.003,0.257,0.015,0.050,0.457,0.534,0.700,0.633,0.875,0.681,0.477,0.646,0.715,0.685,0.722,0.696,0.313,0.556,0.678,0.418,0.010,0.643,0.821,0.030,0.567,10.000,0.756,0.717,,0.101,0.208,0.602,0.522,0.854,0.540,0.149,0.241,0.722,0.713,0.487
0.864,0.214,0.097,0.003,0.300,0.026,0.093,0.472,0.620,0.893,0.957,0.924,0.901,0.625,0.768,0.694,0.771,0.730,0.762,0.147,0.664,0.781,0.622,0.000,0.643,0.821,0.033,0.752,10.000,0.889,0.750,,0.069,0.082,0.775,0.642,0.932,0.786,0.256,0.255,0.863,0.752,0.552
0.568,0.357,0.117,0.001,0.243,0.020,0.033,0.457,0.534,0.700,0.633,0.875,0.681,0.477,0.646,0.715,0.685,0.722,0.696,0.313,0.556,0.678,0.418,0.010,0.643,0.821,0.030,0.567,10.000,0.756,0.717,,0.084,0.232,0.602,0.522,0.854,0.540,0.149,0.241,0.722,0.713,0.487
0.568,0.524,0.124,0.003,0.243,0.020,0.033,0.457,0.534,0.700,0.633,0.875,0.681,0.477,0.646,0.715,0.685,0.722,0.696,0.313,0.556,0.678,0.418,0.010,0.643,0.821,0.030,0.567,10.000,0.756,0.717,,0.089,0.245,0.602,0.522,0.854,0.540,0.149,0.241,0.722,0.713,0.487
0.455,0.550,0.018,0.005,0.143,0.027,0.059,0.457,0.534,0.700,0.633,0.875,0.681,0.477,0.646,0.715,0.685,0.722,0.696,0.313,0.556,0.678,0.418,0.010,0.643,0.821,0.030,0.567,10.000,0.756,0.717,,0.012,0.033,0.602,0.522,0.854,0.540,0.149,0.241,0.722,0.713,0.487
0.864,0.357,0.251,0.017,0.357,0.048,0.059,0.457,0.534,0.700,0.633,0.875,0.681,0.477,0.646,0.715,0.685,0.722,0.696,0.313,0.556,0.678,0.418,0.010,0.643,0.821,0.030,0.567,10.000,0.756,0.717,,0.187,0.274,0.602,0.522,0.854,0.540,0.149,0.241,0.722,0.713,0.487
0.568,0.476,0.133,0.001,0.229,0.015,0.042,0.457,0.534,0.700,0.633,0.875,0.681,0.477,0.646,0.715,0.685,0.722,0.696,0.313,0.556,0.678,0.418,0.010,0.643,0.821,0.030,0.567,10.000,0.756,0.717,,0.095,0.228,0.602,0.522,0.854,0.540,0.149,0.241,0.722,0.713,0.487
0.864,0.310,0.169,0.003,0.271,0.029,0.067,0.457,0.534,0.700,0.633,0.875,0.681,0.477,0.646,0.715,0.685,0.722,0.696,0.313,0.556,0.678,0.418,0.010,0.643,0.821,0.030,0.567,10.000,0.756,0.717,,0.122,0.182,0.602,0.522,0.854,0.540,0.149,0.241,0.722,0.713,0.487
0.614,0.357,0.137,0.003,0.243,0.020,0.042,0.457,0.534,0.700,0.633,0.875,0.681,0.477,0.646,0.715,0.685,0.722,0.696,0.313,0.556,0.678,0.418,0.010,0.643,0.821,0.030,0.567,10.000,0.756,0.717,,0.099,0.228,0.602,0.522,0.854,0.540,0.149,0.241,0.722,0.713,0.487
0.864,0.190,0.130,0.003,0.329,0.057,0.033,0.472,0.620,0.893,0.957,0.924,0.901,0.625,0.768,0.694,0.771,0.730,0.762,0.147,0.664,0.781,0.622,0.000,0.643,0.821,0.033,0.752,10.000,0.889,0.750,,0.094,0.196,0.775,0.642,0.932,0.786,0.256,0.255,0.863,0.752,0.552
0.568,0.429,0.113,0.001,0.229,0.018,0.033,0.457,0.534,0.700,0.633,0.875,0.681,0.477,0.646,0.715,0.685,0.722,0.696,0.313,0.556,0.678,0.418,0.010,0.643,0.821,0.030,0.567,10.000,0.756,0.717,,0.081,0.229,0.602,0.522,0.854,0.540,0.149,0.241,0.722,0.713,0.487
0.568,0.452,0.115,0.004,0.229,0.024,0.042,0.457,0.534,0.700,0.633,0.875,0.681,0.477,0.646,0.715,0.685,0.722,0.696,0.313,0.556,0.678,0.418,0.010,0.643,0.821,0.030,0.567,10.000,0.756,0.717,,0.083,0.190,0.602,0.522,0.854,0.540,0.149,0.241,0.722,0.713,0.487
0.614,0.571,0.086,0.004,0.171,0.020,0.050,0.457,0.534,0.700,0.633,0.875,0.681,0.477,0.646,0.715,0.685,0.722,0.696,0.313,0.556,0.678,0.418,0.010,0.643,0.821,0.030,0.567,10.000,0.756,0.717,,0.061,0.131,0.602,0.522,0.854,0.540,0.149,0.241,0.722,0.713,0.487
0.864,0.295,0.129,0.003,0.286,0.051,0.050,0.457,0.534,0.700,0.633,0.875,0.681,0.477,0.646,0.715,0.685,0.722,0.696,0.313,0.556,0.678,0.418,0.010,0.643,0.821,0.030,0.567,10.000,0.756,0.717,,0.093,0.158,0.602,0.522,0.854,0.540,0.149,0.241,0.722,0.713,0.487
0.864,0.238,0.177,0.004,0.300,0.029,0.093,0.457,0.534,0.700,0.633,0.875,0.681,0.477,0.646,0.715,0.685,0.722,0.696,0.313,0.556,0.678,0.418,0.010,0.643,0.821,0.030,0.567,10.000,0.756,0.717,,0.128,0.145,0.602,0.522,0.854,0.540,0.149,0.241,0.722,0.713,0.487
0.864,0.295,0.173,0.004,0.286,0.042,0.067,0.457,0.534,0.700,0.633,0.875,0.681,0.477,0.646,0.715,0.685,0.722,0.696,0.313,0.556,0.678,0.418,0.010,0.643,0.821,0.030,0.567,10.000,0.756,0.717,,0.126,0.176,0.602,0.522,0.854,0.540,0.149,0.241,0.722,0.713,0.487
0.614,0.190,0.114,0.001,0.329,0.040,0.016,0.457,0.534,0.700,0.633,0.875,0.681,0.477,0.646,0.715,0.685,0.722,0.696,0.313,0.556,0.678,0.418,0.010,0.643,0.821,0.030,0.567,10.000,0.756,0.717,,0.081,0.280,0.602,0.522,0.854,0.540,0.149,0.241,0.722,0.713,0.487
0.864,0.190,0.135,0.003,0.329,0.044,0.118,0.457,0.534,0.700,0.633,0.875,0.681,0.477,0.646,0.715,0.685,0.722,0.696,0.313,0.556,0.678,0.418,0.010,0.643,0.821,0.030,0.567,10.000,0.756,0.717,,0.097,0.085,0.602,0.522,0.854,0.540,0.149,0.241,0.722,0.713,0.487
0.614,0.310,0.212,0.003,0.271,0.029,0.084,0.457,0.534,0.700,0.633,0.875,0.681,0.477,0.646,0.715,0.685,0.722,0.696,0.313,0.556,0.678,0.418,0.010,0.643,0.821,0.030,0.567,10.000,0.756,0.717,,0.154,0.188,0.602,0.522,0.854,0.540,0.149,0.241,0.722,0.713,0.487
0.568,0.690,0.119,0.001,0.157,0.020,0.050,0.457,0.534,0.700,0.633,0.875,0.681,0.477,0.646,0.715,0.685,0.722,0.696,0.313,0.556,0.678,0.418,0.010,0.643,0.821,0.030,0.567,10.000,0.756,0.717,,0.085,0.173,0.602,0.522,0.854,0.540,0.149,0.241,0.722,0.713,0.487
0.568,0.405,0.205,0.001,0.157,0.018,0.025,0.457,0.534,0.700,0.633,0.875,0.681,0.477,0.646,0.715,0.685,0.722,0.696,0.313,0.556,0.678,0.418,0.010,0.643,0.821,0.030,0.567,10.000,0.756,0.717,,0.149,0.479,0.602,0.522,0.854,0.540,0.149,0.241,0.722,0.713,0.487
0.568,0.571,0.117,0.001,0.171,0.018,0.033,0.457,0.534,0.700,0.633,0.875,0.681,0.477,0.646,0.715,0.685,0.722,0.696,0.313,0.556,0.678,0.418,0.010,0.643,0.821,0.030,0.567,10.000,0.756,0.717,,0.084,0.236,0.602,0.522,0.854,0.540,0.149,0.241,0.722,0.713,0.487
0.568,0.429,0.161,0.003,0.143,0.024,0.059,0.457,0.534,0.700,0.633,0.875,0.681,0.477,0.646,0.715,0.685,0.722,0.696,0.313,0.556,0.678,0.418,0.010,0.643,0.821,0.030,0.567,10.000,0.756,0.717,,0.116,0.198,0.602,0.522,0.854,0.540,0.149,0.241,0.722,0.713,0.487
